index,timestamp,value_hex
1866892,2026-07-19T22:12:00.000Z,ede9042d4279ac56d21ddf3f9c6cd3b84543cb9a4f75d4513e7025847e1b6a5a0d85c94e4f67dbd47ef1e2fdc17aa8e919e829754dbe4df90e17c177e2c2f5d3
1866893,2026-07-19T22:13:00.000Z,25dbe6fb7cf1e4791e8beb8fa16ccc3e6f2fa783af909103a9916a341f3d7319778d957526f77e8a493429d9112277403d7ceac5787a3b205ed0a781393acc23
1866894,2026-07-19T22:14:00.000Z,6fbc93dca5badfcbdc92ee65e5a520d0232c1e61d4c12396f4b3fa9585997e8d472de9b8006499b05023cb1b7506eda8ae01e56c47d96c2c42e4ef95efc1fbdb
1866895,2026-07-19T22:15:00.000Z,f16ad147d0ff0a14aad86a36106517947203d8aa7c501c2390e6f64de85920a0a9df74b15b700c26f0e3b1ef5821122c484dd4a30e2609c0db44cd1e9499d4ce
1866896,2026-07-19T22:16:00.000Z,4ad8664254cd42f128cb536866d45bb6c3ad1f904eb235822673560cec8d0f404b1297792e3f1e6e3b1b5f96ba1a70b97ded096db7f70c9bf5e53171f7f13ae4
1866897,2026-07-19T22:17:00.000Z,bec559b9372175519b7f73c08de8d8b9a787906f082e7d6d25fa6bb09e49bfa65904f3428d334d88824ca90ca9d185bb78d698aca0b35716ac962076a27f8574
1866898,2026-07-19T22:18:00.000Z,8414256c1ecc7fb41ef956d286f963ef99cb431fccc4d2e68817dcac13303ca40d114fba396c099053e80387cdc622fd9db9c9d1b8f012be7cfc997a089b3766
1866899,2026-07-19T22:19:00.000Z,b9b10f66d8c213ca5e7eb95c0a70e7e810230fc14daf9132694ec3aa9ab45b2edc2407d3360ff6c1c7cb9a91cbed1bf793e974b1cf866e78ba40d51a47754f8d
1866900,2026-07-19T22:20:00.000Z,ae87886cff5be55b087b1d65bebe7515998cec042c26ba149e6440700b357be93a374e7da68bc47eeed294e354bcf2ffb4c7b2af0ff15d0d4af371b8caac4a31
1866901,2026-07-19T22:21:00.000Z,d2d2a94f19891b263f5e76c09a90b09b9536fcf9a2d9b79f108779cfef08c1567e985cbf958d43e1a6e3d63b7a0580d9c690e47b385f91bfc6cba0de6e21c513
1866902,2026-07-19T22:22:00.000Z,c77a91bbbdf79d4a124a280e24e27f06b6caa91da7570457ec7564c0bda552914dfc5d299ab3ffb70ec99d63010fb08c5ce3d7a7b1ccfb9c590c04ef0e524d60
1866903,2026-07-19T22:23:00.000Z,25c1c6c46f576b55bb49646425140e265e5decf3dd214dca2ad70c6726f2a68fb5fbfd0931bce3913a87b5af6a71558b2e7bf7770b44b166c71e5b572674b829
1866904,2026-07-19T22:24:00.000Z,79eb81199b362af792827a0d95d42495f0f213fa06dd6e17dc361a88c9ed453c7e18b56e1089a7a0dc1256dc6bd230651ecc921401c018968581e34752a59965
1866905,2026-07-19T22:25:00.000Z,21d16a00b411bfd27964df20754a90878d97cd3c6e623b8752be0b2874f374571002401f5c97304348d0506d3714b2a6ddc951554ba59ee8cb589af339c51781
1866906,2026-07-19T22:26:00.000Z,c00038ccb4aaf24b7177667959976b9be2da10bf84314f3e45f9f43752d9270acedf28dc8c2c69f8d6e7322c1663c220d9236077cfd4777d36639d358f833547
1866907,2026-07-19T22:27:00.000Z,b932bad8cbf2625c3ae716bee9eaec63043452aad23379c86a32688c72db3cb25a07d0f5a73f4e8ed37b7849abb47e111f6955292d7eb64532c5cf2592a325c9
1866908,2026-07-19T22:28:00.000Z,7a70d77918202ffe4a6611d735893fb45b6b41636c572fe7d55c5dbbe2414280ecf4bf8371571d896b17bab77aa6a2493b4f1c49864b60817d69bfc3c2874083
1866909,2026-07-19T22:29:00.000Z,34a0d01359ed75ee684f76a71a8390fd1f3f71d4a8adc4a42c29a024a68211909e6eb2fdbebd0c578c14c2908e1da2f11e05d0b830597b44765328b479a99905
1866910,2026-07-19T22:30:00.000Z,a1b83a8d77ba8ed3bb43603d0221ae3079d79fa69cf322191efe0bc638b273a274db8c29d187a8c2d922476a913a7d379d2984f52b17b9f4e66e68d9e5a021cc
1866911,2026-07-19T22:31:00.000Z,3b8e1e9e3e6a3138e7a24e3ffe3ff2f238ddbef97b3268cd43828ed105fc7cc207b1a11b79cf914b735b3cc310b314a7dbf7fb74d171c9e4f0f45495db7a60d9
1866912,2026-07-19T22:32:00.000Z,52b6175d921753b116ad173549e967f2304926b427f53ff55860433d8e791f91add04cee233b05045932e20782d02b1de89487c84c1553cf5b4bbdbf21f22e13
1866913,2026-07-19T22:33:00.000Z,2ca76d0203925bdb5bf3685e53bbf1c21d8ff7db74a081e10e4269ab487ac132c5d008af81c6b98759d14b7b97327efbacadd228a0be4a7653b350bdacea88e2
1866914,2026-07-19T22:34:00.000Z,cc7ff5066c5786b9cae89f281b6cf82758535ae313f6ea57614a29ba5e1ae97adf193f2e271aea60ae2219284957e1bfd675ffdbcd5bab9991e54dd57263ab8f
1866915,2026-07-19T22:35:00.000Z,dc6ad67e0b35c634320717985c025266076d7cff07464ab9bc339b8ba590d6bc5167febacc54f4019e55bdfbec5e5650ebd7c1c89f4262fe57b04b296e53055a
1866916,2026-07-19T22:36:00.000Z,b687d3ffa10081c2b200fd92cd1d23d35ab270b3514029f65458a6597b1e4ebf689f75edcf1ff1bf4d42b78f91a6159b085b2e388908e16251dd555a4c91ad81
1866917,2026-07-19T22:37:00.000Z,75781b090107e7963e810f808b4dccb6caa20cf6cc3927b7eb8ae3aa9975bd2dff436f12b7d4de0861e2d911a8dbf208b741f5e8616afcbee3f665df57da085e
1866918,2026-07-19T22:38:00.000Z,e81f9f679b4a1e38f8f0f3a1c26d56337fbc457656b83ca9919db6aaf438f3fc4dd8771dac4b68901095daca43e82319f184cf717a772e2395a8125716bbd928
1866919,2026-07-19T22:39:00.000Z,abbf552b88623e12ce11f587536576c2171a655cac2c28abd14acd98051c0917cc199eee61bf4944f1cdaabbb107fd8b4193ee504f7db6a60956dac29b65802e
1866920,2026-07-19T22:40:00.000Z,d3a48ee98bfed951c61129adc836cdb11a6242c44fe5c06766e48215a69d872ffa2fd35ee5e030151eca16b60a2b624eca96070d82e25c6f651ac98e0cc0b578
1866921,2026-07-19T22:41:00.000Z,268611671aa81cf3be8a10c134256e30d26d3b6b720eb8ae13a03b09d2a38624e4994e9eae811a2f3fc9a2a2eb4c0e86dcb5a2d3591253b2a09a94fcbbc6b3c0
1866922,2026-07-19T22:42:00.000Z,8b745e5420840e40d2d9fff4bd48119d0233ff37f0e4075414606beab6a96facf2da003af45c038f6d22fd823702f4c77931d2b00ad1d23bb4fbc3ba75c3f0c9
1866923,2026-07-19T22:43:00.000Z,6f0761ec36d6546ce68ca3d4b5d5258901f58480a30abe75afcdddca82694f13a6e927b4c24ad0daa6dc273406748c34cf8143d988ebf08f42d44f29621622e9
1866924,2026-07-19T22:44:00.000Z,f560429cce5105d0f44ea4559d99227c0f34aecb49cd33569876c08d6d3c18a77ad724ea3665e242445a879f0db608ba8820ffe584d0aa724a5696d33015517e
1866925,2026-07-19T22:45:00.000Z,1d48410176a29f5364343d835bf6558715afa12e3a0876f9856d44d716dee7a4bfc1f833fdcfb6633a2a30553825e554350c55c2ecbc8f720ce9af3f6afd871f
1866926,2026-07-19T22:46:00.000Z,bb1460005409bd5c4a52b2c6ef22b08e6c16579390316d5774eefa4ac3e6728d1212f836980ce4e58c6d1e98ed1041012ba8489b6d2416469ea5f5a5a1d2ac80
1866927,2026-07-19T22:47:00.000Z,e1fc00de9eae1862f146076e7fa081fc7509e949e8350f6dc2f3f817aefa94ee35aee19af9faabbdbdc7b4c81900c4c99507dc8eeaed95c840449700c1bc8801
1866928,2026-07-19T22:48:00.000Z,cc6a1b9afd113ee8f28e08053e77cf5c1b88d882d52aaeecb786dd68f74b84f945e1d77c8527511795e010198bd0c318b5eac1da09a579613956345262e37b08
1866929,2026-07-19T22:49:00.000Z,4e5f4bf58165bdfb314e5d50a6f753dcd75304c8de46845928792b5bb356ba848f5e91df6065011d54acbe067a808480787faf24bf126c59b03fbfd9b2b4a54e
1866930,2026-07-19T22:50:00.000Z,adba3341901606ed8e2bdea964aa0de5e08b8c6f9245e94f2a13ea4cd1924c7b8df5157e286e2c4eb0aecddab69a0b141f1a0ac928870680f0ea35e49840a2f3
1866931,2026-07-19T22:51:00.000Z,cb70fecd53e92c961080875aa1806d817c1b6b7d38f3bae6065325e4cd4c74ddba2f53659ebd59b8b23d1ed09522e18b2a35c60ec561c7656fbc38b90ce56caa
1866932,2026-07-19T22:52:00.000Z,26ae64231378912e171a4439b3e5e021c5b8f29ac74ca508538c8346a1e2d84caa3dbc90b7678ce7db686430439f8c680dfb344b14f78fbce9a165dd68d30230
1866933,2026-07-19T22:53:00.000Z,a864dc7e7fecc992b79e44d1e42cbd80f66b8203634a44fffa122797e01a97e3f7fbd68ebec467c3c5a2132150ee2229543aef70ac5e4fd7cffa58bac2c3964c
1866934,2026-07-19T22:54:00.000Z,04c195b1b18a8464bdbb05333e0a7801233503b8e25763adb08ae05b0da05583d5975676602d279eb367cfcf1de63378562be7b78311d6139bd65ffcd5a63be1
1866935,2026-07-19T22:55:00.000Z,b293bac6bc30aea83a2a84e2d2a83f582303f5643733452bbdfe8f0ff177bae4b525d09f93f9b588c8c5b80790159fe9266d2e4555c5a9ba33bae3ec0f2e0f37
1866936,2026-07-19T22:56:00.000Z,782d76cef3430c74e1c23d98ba8d92b4788c9a0986dae0120245c05bc78710b362795f813e440bb28715bff82583a0ebdeb8df369acfac19b94e0a6c2fb2b574
1866937,2026-07-19T22:57:00.000Z,b1cc48c4a44fd2369016a0315fd24e31b06e7aebc90dbb9dd5d7f90f650081854bd66ae21288ea2e36df887a1972b0a6024ec31260a40097646a5200daab1d80
1866938,2026-07-19T22:58:00.000Z,7838124d8fc462eecd5d4579d6ab476dd685c7f3c5b81bd7fa713d0ba0d9ca62294b0da4b519059f018629e3ee572fe6e67be1c6c88366bb83cd4deec4f899a8
1866939,2026-07-19T22:59:00.000Z,d34625a8def648e24d87376e052eb8f1896b07ca5c44a9e896b439da6b4350917ffe37f8e3f78f01c8682b4bb594c90b6238cd3312eef0423ed929b9c7914923
1866940,2026-07-19T23:00:00.000Z,5cd8d11abf3de2402e13b7ec03dc3af91e7ff0b691e5bb8bb939c3f1415cfcf103e12d9fff1918f9a284bea2a663e4d7123f58a4e94950ed832aa73350d4d5f5
1866941,2026-07-19T23:01:00.000Z,d86416bf96e5801af875ce50d5fe30615186b586372b9cb51d5ee539783d173ee233516831e3535b9fdcb144594d57511951446734a4034d93ba6c2032466606
1866942,2026-07-19T23:02:00.000Z,ff9712e01a69ffea6bf4fa9775357796d55aa7d99c43c6e21b69a729579efb68f1d6c3fcbba561c25c71cac76df5635f6039292912287a26123122e572fd2d25
1866943,2026-07-19T23:03:00.000Z,e630857ec22a1279a761e48a920a809c76d8ec58b6bca4e875aaf267c0f71320ec2e1fc40d624391edf4da3c7a2cbf7ea9afb21aa0bd05f42137bf4ed0d23c74
1866944,2026-07-19T23:04:00.000Z,30e7143aa2e2d9335192adc19a86bcafe93a2dbb6649e9ff5f866c9ce0cac91c0d1bec1f3fbc6ff6f904d454c818d298cdd2cfaf31a7993f8dd46c3f375887ea
1866945,2026-07-19T23:05:00.000Z,12e7fe6c9eb05f75439840baba76bfe0fb995404aea6f0198decf363d234dec09f3c5db08591154a8861da0cb71466e223d72becfdc0730a966feb2d92cb85a0
1866946,2026-07-19T23:06:00.000Z,f82390140dd4a69502f8b61f14c13be8fc67ae6b86e9ced97aeeb595376325be2950efab1165534ee82ea46fe71ba57ed1b306e2cfed34e388cb804a841a1994
1866947,2026-07-19T23:07:00.000Z,baf3b02926f8ca02ccf0a8ad2d72db75dcdf1d2ff9c711085cb55e796397ef92e21781d7a070cd18694834476a5c304b77d0053d29ed296c41e44ef1b2a5cd37
1866948,2026-07-19T23:08:00.000Z,f89c15d754902a420f97a0dc39a7a7e1c948ed9dbe0a452db94caacf7c722e89d47edb1f3f224afcbccee193017b04d2a50cf4f89d591d95a440f203731e0322
1866949,2026-07-19T23:09:00.000Z,465fa8e205adde72af751a12337af9e71b47dbdb967c9ad978698fd432860d35c57191576e8d7d88a7752f2d98c8c6696a855230feedd8841575ce3bad58a0ae
1866950,2026-07-19T23:10:00.000Z,1b0f7d15465e4fc506cbd1e16e5a698a131aff586f0b3c1caf1aeaae288210f373180c48ac8c66fb5cf1ee2edf19a8dcb4f1a54b93ed822db492375db310667a
1866951,2026-07-19T23:11:00.000Z,e554e257fee6493ed9f51e70e0638412e15b92902ddef6ca47cd7922f54d345618bf24c5a969ab1b9080974afd2aef433cef6f8f7543aa7697b2beab5a341e1c
1866952,2026-07-19T23:12:00.000Z,1e8234dd71be40eb181e93a5c5b36fe46978c77a3dc2f00a54a2d7a445d41d884cb27195119919953f4aea397413d36b2c0302330482a4ad7f98b28ad4a435c0
1866953,2026-07-19T23:13:00.000Z,5c111094f5d5e43c7832badfc53c91e0ccef3e2e3ea5f52431286c2c4ad27142913e247cfa1ffe82db3f33b89cda659c7b3356a2981f2bbc77fbfe4465bfa5a0
1866954,2026-07-19T23:14:00.000Z,e603cc9bbe4faf16d86bff069596f7633f9ba8e1564d0a562b97501b4db061a4e66c4e177c2693951d3e10f07768b3e64f4362db7a12bbb5dbe368268cb58dae
1866955,2026-07-19T23:15:00.000Z,9ea8af776ce4c6a3206a64576687609585060ec01f547d17bca4b30185332c4d5e754e1d28f8ba88810d04002a350fe08bf9885d961f1bf14169fd56ca7d3241
1866956,2026-07-19T23:16:00.000Z,1ba550c0c4470076c56f938efa352d513006beab7ecfac3dbbee15089b1c8c4bb5c5244cd354ef7c46487f7118b7bf4b539229efc906f9ad7eb2fe32b5a86c2a
1866957,2026-07-19T23:17:00.000Z,b8ef4990d5af8551174a1b43f425ed82ddb02f9cb7b94f3de40da8ae1899dc4850134c46fff0f1dbcd8322cc582a3c3b38b94fb9e81d450dc4490191fb4d947a
1866958,2026-07-19T23:18:00.000Z,264d4947d5a31fa0c622de0944ebb39fda05226cd10b686395f97b2f7b1dd29f03a3a73393aa576400e4b6f146c79f15435d96b6a4a42e8440a46c9ba71c5db4
1866959,2026-07-19T23:19:00.000Z,d6f09230d19bc62b0ac89f57c3095c030f2f86cbba333ab915d5a21dd546e4d42bc816d3c0084e8f2d7e0aaf54760bfa6553a2a67f5ae79139f460d321227fdf
1866960,2026-07-19T23:20:00.000Z,d4c8683d14ee54e59226001f567eeff09dcb06cbadd6ae925208e17886a1836ab3bdd4600ef6b6c349d972af2451b285fffc041b25d3d81fa533f94a89d6fe5c
1866961,2026-07-19T23:21:00.000Z,3ca8c46629f0685e4d73be8c562d1a0529d3f4eb7683f61dd68342f142d200d0db5b1911bd8ea141201669c726733e71bead517b52cdb1ed99aae87ad839384d
1866962,2026-07-19T23:22:00.000Z,ea871cd36d93b80bbda8d58e6ee27a48abfaa145f4787132175e6152c899f0d72e40f2aabc2c4c93ad83f9a3a2d0499ed91df67305395e06473cf745eb19fb1b
1866963,2026-07-19T23:23:00.000Z,23662b1487be3489c541133381079e98948d63e9b61f786c4407fe7600ef73b9a4933b9a8faebf85d0ae1c10fede4a1d529805c3e29b237d75757a66ee417a55
1866964,2026-07-19T23:24:00.000Z,07b78a81647f988372d35f72db5da60a69201735f324e65a8c6fdd4f149f412e2ff80dd71aaf5a69e7cf2c7902727cffcdd0f26de2c8cfb327b685df41dcd936
1866965,2026-07-19T23:25:00.000Z,73ab9689a17d297e334d2ab7b5e57e24b096e69afb0c016c448eacda84e6e44e2db8ffe97f9ac271fe10230ca274196d819fe39ec04d2c372e6ce29aa5cdc1cb
1866966,2026-07-19T23:26:00.000Z,63ca72303d4fd8c3216f573b24368c1dfcda308a8776136f4b4a4e668f7a9e354d3fd32a820276c9ef72afa63483d4f5f4f41503252dbff09a825241bc9b3ecb
1866967,2026-07-19T23:27:00.000Z,dcd202755f73821817ffa43b4b5ac2230a6b0ba5206b0d9ae357bd28107acb96bf40e882c30797a4b75e6023940e13465b3b4ff7f1c98bc989c7a85ce6a181e5
1866968,2026-07-19T23:28:00.000Z,3f7250e715da65d461fdcbc6b4f04f8d06d4ca0413ffeebd54430d256306e98487880abd04e0d2d43368c11d9ada01948eb15dc749cc964deb2977ff300bec5e
1866969,2026-07-19T23:29:00.000Z,12367f7ee7a3abd0a3d3a37ee3fb8816fc8d4c4157465c0cb74cd55fc103e81cc2b560028855ac4ef7ee71c728f6b3416fb175b70743265239d36671c966b32e
1866970,2026-07-19T23:30:00.000Z,bfc92b5326bc4cf4d01d13fb15d3c05dc39195794d0060016ee079e8e1a774643d8ee2ee03030d01c049970ab8848d6d3e289b7de5a80b049d716d30c2c5efa9
1866971,2026-07-19T23:31:00.000Z,6abe1bcb1b8d2f71b9d1771440bcb2ffd4659ab4eb3f8b6fe60245d43d413d5783813e0ae7dd451a49d58f74c21722b58f3798ba41c1fd62738bc9a0679bf181
1866972,2026-07-19T23:32:00.000Z,d2a93bff8209bd3608067183683e31cbc3721e7a80dedb73017b3e5dd442798fa8742e6729d4c136426e764e59a6b70fd9d49056bafc3378b37e8aca8ca0c895
1866973,2026-07-19T23:33:00.000Z,2cb7cf050479006291e9818c4054ecd914125367ee0468cba4665559cad103e6d424b3bcaabfb15fa4997a7043e7df2b58bad558c59f99be8ac59143f310fbd0
1866974,2026-07-19T23:34:00.000Z,e63c78468870e5da3331a2b8922cb75966b37141a798518420a5d5b0d813e7fa2c4ac537e2f6f111f2fae5d42fd71aa180edace4df7bfa283cc6a578d9630a9c
1866975,2026-07-19T23:35:00.000Z,629979dc81a10c1ecd3476be5215b818a02ad6497c5f2a593d21423a4118c88e8ad8618644e744e9ccafbfb70f61efe9a806eb03a497bf7e3dc4a5a811fff5ed
1866976,2026-07-19T23:36:00.000Z,c5e86707c2af0aaa559bd6a51e0fa1cbcceaebf10f77e8d3c56c7abecd66410233627253e4498d9eefe7f091870723af290db330b513c220516b7c97eb170523
1866977,2026-07-19T23:37:00.000Z,6a2a7b2ee426ec263789c517e54539c2fa871674d0c4dafd3b414e63775c4b55c527bf0764b6145153a12d02826fac911f4cd15080cae2a2ea86776b9d225188
1866978,2026-07-19T23:38:00.000Z,2ccdf504c425adbb751b9beab411d0e03013bade4603123b2c9117d8934ad32c53776aea6bf4311c668738a24ee3203161bd1d01cf774fbb996853f66e1f62f0
1866979,2026-07-19T23:39:00.000Z,ef5b42b65a9590424520d73813e5398be874283b337375823c192a002233ea5be842628b84fa5956410349dc121c35989938505a8c2303e6cf38a3f64f24f3ea
1866980,2026-07-19T23:40:00.000Z,8f2455c42119ab17d89efd5d2cd941ac1092f58c1396beb5d2b72395a6b20b1ed23baee24d35d10d8f5d2e516dbc9c4ae6ce5104500b96082c0a653306a15b1e
1866981,2026-07-19T23:41:00.000Z,3bb3a8424f93a5a4a486fa94a52c8f08aade8b2f6bc3e1e7d5f9740452127d6aaef00ddd9de83fd5d9d4cdb2112834c26b66c5b376d83e713d0c08bc95293078
1866982,2026-07-19T23:42:00.000Z,2aa6dbfa7ea4264aa2608a71774a5b15617d5bf37c11429535edb41ac4940235984403d25f97d5b30751ad1514de43ecfb482b198625e3cdceef8ee3a4507c97
1866983,2026-07-19T23:43:00.000Z,50065faebf4214a64430a8124a5de506fd06d673cfad67ab463c2bf51e7a53d991e483923f158f481b924d2943cb86677e16ad7e57dd6f94c6c2058dc957cbe8
1866984,2026-07-19T23:44:00.000Z,92af461dedbc5d613911d6c800a326a8ffa5ec69db7103ffb6c5843c2c40ad3c9cb8f951f7db6bce04c8398d30dcb54498006c9af965d264cb70ebc96e87ed63
1866985,2026-07-19T23:45:00.000Z,f7b48e76191708deed5608a26e0a5abad84c44f3d0de6dacaf7ddb282c05e87331f45ffec03d2a4ae9d850987a353b33a60c65a369f276040e468d297fff865a
1866986,2026-07-19T23:46:00.000Z,44a96cbdfb0151d596ea21814922129d47fd449e8b0b02a1b5271675c314a106b6bb636d009208590f593b33e335cc8dc4beb29055b4cb8d425075927e19c368
1866987,2026-07-19T23:47:00.000Z,3e647e28668dc847c7a5c926ed1a428c6d35682d6ab3fc3ecb76484ff9b680935f7cd8cb17225b5d2640e3b6c151dd75e6950bca8a784ef58b9a78b266f860d9
1866988,2026-07-19T23:48:00.000Z,494ad47d1fb255f94a61453abaa394fd2d25e0c863bb814ad806b4a17b5d699e5b4952f4ad19b8a8221b36a9ca6ca8b76c0ee07cf488d023c66eae7b155bae0d
1866989,2026-07-19T23:49:00.000Z,4999e2348ee3d82a87cc0043d2f7436381b2c53d838ef1bb275125c560d3e4cebca3298d241501b6094a6c5ecd8e46b66f3d31f656c39552a0a308aae82e399d
1866990,2026-07-19T23:50:00.000Z,bfa26eb6110062001ebefc017f6dfee3e111c4a9b5413e44853feb00f4f8b486140740ea941421c517b528d04ba7c32ca4e537efdf755c41177940ba4149e704
1866991,2026-07-19T23:51:00.000Z,13ab8cecbd8ec86e3b556fdc016568370f84a3aa32b75a70e179573fa92ae0dd61b8a5d8d7898905c8d8dfad1a843efc4821a74468f9ddc016cd9151c980b404
1866992,2026-07-19T23:52:00.000Z,2a8fab8087342c4bc91cb9a22ade5f51f99c1b05e9a4e1d3c0e9163cf01fc64faffb4061c7525e543e9f72226380ce79672aca65095d039ed3feb6c8410c1745
1866993,2026-07-19T23:53:00.000Z,0c26ef853c6b42e1bd8ed0495b762125c5ad3ec241ba373173ed43f37808c172f1563d1557f89c81d4ec3306fa511b3512297d602fb0bbd19643e6f620ac53b8
1866994,2026-07-19T23:54:00.000Z,964ba2c42e7f32659f07663d18b86389ccc77e16d6bbebff6786401d3c1131f80b7833fbdb701e3a445d510081d06ebc79c9d3ddd92dbc29accb53ac0ba03997
1866995,2026-07-19T23:55:00.000Z,82cff914da0b530c07983eb7983aacb2b8c449b6d6124c5df50d2e0a0dac037191194168bed78cd802b453ce57179d91ae189a3946f2384081645c69e7f21bb2
1866996,2026-07-19T23:56:00.000Z,a76aea6cfcbb8a617942b676d933322a78882a392592127c3d2a2a7c8842fdedeee62ae6bfaa0590d7dd6159b4c0d16dc015bcd877c5de0af6902a0c81bbab88
1866997,2026-07-19T23:57:00.000Z,481290b26e9b413332b6e97e1c5d68a2c74a5d95985316dfcb768cb536a6f2fe59d53e89a0d6f394e498d050f76da8f8f9abf3195cc9130a2fa17a1d3e9fbb96
1866998,2026-07-19T23:58:00.000Z,e1821484aca6eb8d0a38609f18082d9aa520258b5835c799b5035076bcd262b4642d7c0518c33be4a8b3dd4cbf857fda4c943f4b4e93ad17a4a003fb9ef07038
1866999,2026-07-19T23:59:00.000Z,2f91fefc8ab397a8e7aa6d12e772c5e2bc6c123f5b2f0d6739948f2c7289cbbce82e6593d2101b94d6926808353f35ed7b3ae84987e6b8e55305cd7cebcf78ca
1867000,2026-07-20T00:00:00.000Z,5157ebbae48e94761983d0bf54fcbb7c73fedf6d6244eabca5101deb122ba4f6bb3fa6433de2ed081691a81fd6a1bd42fd89325f163fbfc909174c6504851287
1867001,2026-07-20T00:01:00.000Z,080464863e68f080308dc3a936287aed71c19d448188226d3fb54a148c9070e5219c79730187e47c8c921d03ca3f6dba92fd103e87bcfe86b1db99c68bd6d532
1867002,2026-07-20T00:02:00.000Z,291869e3a934d21bed009dcd6309cf754a41f1e01fbf57ff4782f29f86f7c7b54e6f34a975040f7ebd0f260dd05e0d8202ae90cde9f4918fdd189643d29b7c56
1867003,2026-07-20T00:03:00.000Z,60e0ae7b843f834a3c12cbd8f2dc71628c56f16b858cc20e79953bf94d2e158dcc6ef2d5915c4cfe5aebc720ba53175a282ab9e5f1f47233d43ad14c50663b85
1867004,2026-07-20T00:04:00.000Z,2abe2ee51a7bb3ecad902ae0976972a95a84870e5831501384ae192811d71e5214a6cb5ec85f55f129d8a7b6847fab6190d54d0e718270aa189011b7dd2862a2
